RSS,elapsed,cpu.sys,.user,k,n_words,approach,execution
84260,0:01.19,0.04,1.14,6,15,by_term,21
83924,0:01.20,0.04,1.14,6,15,by_term,22
83800,0:01.23,0.05,1.16,6,15,by_term,23
83812,0:01.20,0.05,1.14,6,15,by_term,24
84216,0:01.20,0.04,1.14,6,15,by_term,25
84008,0:01.22,0.04,1.18,6,15,by_term,26
83828,0:01.18,0.05,1.12,6,15,by_term,27
84016,0:01.32,0.02,1.29,6,15,by_term,28
84248,0:01.19,0.05,1.14,6,15,by_term,29
83844,0:01.20,0.05,1.13,6,15,by_term,30
88952,0:07.75,1.45,6.28,7,1,by_document,1
88948,0:07.68,1.56,6.11,7,1,by_document,2
88968,0:07.69,1.44,6.24,7,1,by_document,3
88984,0:07.64,1.39,6.24,7,1,by_document,4
88884,0:07.66,1.42,6.24,7,1,by_document,5
88936,0:07.64,1.36,6.28,7,1,by_document,6
88940,0:07.95,1.53,6.38,7,1,by_document,7
88968,0:07.83,1.49,6.33,7,1,by_document,8
89460,0:07.76,1.48,6.27,7,1,by_document,9
88840,0:07.63,1.46,6.17,7,1,by_document,10
88872,0:07.65,1.38,6.27,7,1,by_document,11
88944,0:07.79,1.54,6.23,7,1,by_document,12
88880,0:07.69,1.44,6.24,7,1,by_document,13
89304,0:07.62,1.41,6.21,7,1,by_document,14
89204,0:07.81,1.57,6.2,7,1,by_document,15
88956,0:07.63,1.49,6.14,7,1,by_document,16
88892,0:07.63,1.57,6.05,7,1,by_document,17
88732,0:07.85,1.46,6.38,7,1,by_document,18
89292,0:07.65,1.48,6.17,7,1,by_document,19
88868,0:07.87,1.44,6.38,7,1,by_document,20
88840,0:07.66,1.68,5.98,7,1,by_document,21
89324,0:07.84,1.46,6.38,7,1,by_document,22
89484,0:07.67,1.44,6.21,7,1,by_document,23
88948,0:07.80,1.42,6.37,7,1,by_document,24
88936,0:07.63,1.5,6.12,7,1,by_document,25
88828,0:07.71,1.59,6.1,7,1,by_document,26
88908,0:07.77,1.46,6.27,7,1,by_document,27
88892,0:07.80,1.68,6.11,7,1,by_document,28
88964,0:07.59,1.42,6.15,7,1,by_document,29
88956,0:07.84,1.53,6.3,7,1,by_document,30
89296,0:07.76,1.55,6.18,7,2,by_document,1
88944,0:07.59,1.46,6.12,7,2,by_document,2
89316,0:07.79,1.62,6.16,7,2,by_document,3
89320,0:07.62,1.42,6.19,7,2,by_document,4
88852,0:07.62,1.48,6.14,7,2,by_document,5
89292,0:07.66,1.42,6.23,7,2,by_document,6
89328,0:07.75,1.5,6.21,7,2,by_document,7
89448,0:07.63,1.48,6.15,7,2,by_document,8
88836,0:08.03,1.46,6.56,7,2,by_document,9
88900,0:07.67,1.44,6.22,7,2,by_document,10
88904,0:07.73,1.43,6.27,7,2,by_document,11
89252,0:07.77,1.6,6.16,7,2,by_document,12
89148,0:07.58,1.43,6.14,7,2,by_document,13
89336,0:07.60,1.32,6.27,7,2,by_document,14
88812,0:07.83,1.57,6.24,7,2,by_document,15
89332,0:07.59,1.46,6.13,7,2,by_document,16
89460,0:07.78,1.52,6.24,7,2,by_document,17
88984,0:07.77,1.51,6.2,7,2,by_document,18
89016,0:07.61,1.39,6.21,7,2,by_document,19
89284,0:07.90,1.41,6.46,7,2,by_document,20
89056,0:07.71,1.37,6.33,7,2,by_document,21
89348,0:07.79,1.6,6.17,7,2,by_document,22
89048,0:07.66,1.4,6.2,7,2,by_document,23
89184,0:07.67,1.48,6.19,7,2,by_document,24
89448,0:07.60,1.46,6.14,7,2,by_document,25
88916,0:07.66,1.39,6.26,7,2,by_document,26
89380,0:07.61,1.44,6.16,7,2,by_document,27
88932,0:07.61,1.34,6.27,7,2,by_document,28
89240,0:07.89,1.43,6.44,7,2,by_document,29
89304,0:07.92,1.49,6.41,7,2,by_document,30
88816,0:07.73,1.53,6.19,7,3,by_document,1
88960,0:07.63,1.59,6.03,7,3,by_document,2
89204,0:07.67,1.5,6.15,7,3,by_document,3
88996,0:07.67,1.42,6.24,7,3,by_document,4
88916,0:07.58,1.55,6.02,7,3,by_document,5
89040,0:07.67,1.54,6.12,7,3,by_document,6
89384,0:07.64,1.63,6.0,7,3,by_document,7
89016,0:07.67,1.62,6.04,7,3,by_document,8
88800,0:07.76,1.54,6.19,7,3,by_document,9
88880,0:07.91,1.44,6.45,7,3,by_document,10
89036,0:07.63,1.47,6.16,7,3,by_document,11
88828,0:08.45,1.5,6.94,7,3,by_document,12
89388,0:07.79,1.46,6.32,7,3,by_document,13
88916,0:07.61,1.5,6.1,7,3,by_document,14
88984,0:07.66,1.47,6.18,7,3,by_document,15
89412,0:07.62,1.41,6.2,7,3,by_document,16
89120,0:07.74,1.54,6.19,7,3,by_document,17
89400,0:07.90,1.47,6.42,7,3,by_document,18
89524,0:07.66,1.47,6.19,7,3,by_document,19
89100,0:07.83,1.49,6.34,7,3,by_document,20
88928,0:07.63,1.29,6.33,7,3,by_document,21
89000,0:07.81,1.37,6.42,7,3,by_document,22
89032,0:07.63,1.52,6.1,7,3,by_document,23
89080,0:07.57,1.52,6.04,7,3,by_document,24
88940,0:07.61,1.4,6.2,7,3,by_document,25
89064,0:07.83,1.5,6.32,7,3,by_document,26
89352,0:07.65,1.4,6.24,7,3,by_document,27
88996,0:07.61,1.44,6.16,7,3,by_document,28
89488,0:07.81,1.57,6.22,7,3,by_document,29
89304,0:07.61,1.41,6.2,7,3,by_document,30
89028,0:07.61,1.4,6.21,7,4,by_document,1
89344,0:07.61,1.53,6.08,7,4,by_document,2
89464,0:07.74,1.56,6.16,7,4,by_document,3
89468,0:07.90,1.58,6.31,7,4,by_document,4
88996,0:07.75,1.45,6.28,7,4,by_document,5
88928,0:07.82,1.53,6.27,7,4,by_document,6
88916,0:07.72,1.38,6.31,7,4,by_document,7
89148,0:07.65,1.46,6.18,7,4,by_document,8
88800,0:07.63,1.42,6.2,7,4,by_document,9
88932,0:07.65,1.44,6.2,7,4,by_document,10
88956,0:07.78,1.51,6.24,7,4,by_document,11
89420,0:07.63,1.39,6.24,7,4,by_document,12
89320,0:07.62,1.46,6.15,7,4,by_document,13
88952,0:07.80,1.61,6.17,7,4,by_document,14
89112,0:07.65,1.58,6.06,7,4,by_document,15
89460,0:07.70,1.54,6.15,7,4,by_document,16
88952,0:07.65,1.48,6.16,7,4,by_document,17
89020,0:07.67,1.52,6.14,7,4,by_document,18
88752,0:07.61,1.44,6.16,7,4,by_document,19
88876,0:07.66,1.5,6.15,7,4,by_document,20
89212,0:07.86,1.52,6.32,7,4,by_document,21
89088,0:07.67,1.55,6.11,7,4,by_document,22
89088,0:07.80,1.42,6.38,7,4,by_document,23
89036,0:07.88,1.51,6.34,7,4,by_document,24
89016,0:07.70,1.44,6.25,7,4,by_document,25
89012,0:07.83,1.44,6.34,7,4,by_document,26
88952,0:07.84,1.4,6.43,7,4,by_document,27
89008,0:07.68,1.48,6.2,7,4,by_document,28
89016,0:07.71,1.57,6.13,7,4,by_document,29
89348,0:07.67,1.62,6.04,7,4,by_document,30
88964,0:07.65,1.58,6.06,7,5,by_document,1
88972,0:07.59,1.46,6.12,7,5,by_document,2
88972,0:07.63,1.36,6.26,7,5,by_document,3
88876,0:07.60,1.3,6.29,7,5,by_document,4
88832,0:07.75,1.46,6.28,7,5,by_document,5
89376,0:07.64,1.41,6.23,7,5,by_document,6
89372,0:07.62,1.34,6.28,7,5,by_document,7
88964,0:07.86,1.42,6.42,7,5,by_document,8
89220,0:07.82,1.58,6.23,7,5,by_document,9
88828,0:07.62,1.47,6.14,7,5,by_document,10
88792,0:07.83,1.58,6.22,7,5,by_document,11
88884,0:07.70,1.57,6.13,7,5,by_document,12
89056,0:07.78,1.53,6.24,7,5,by_document,13
88812,0:07.91,1.55,6.34,7,5,by_document,14
89028,0:07.80,1.6,6.14,7,5,by_document,15
88948,0:07.74,1.46,6.25,7,5,by_document,16
89344,0:07.72,1.5,6.22,7,5,by_document,17
89176,0:07.67,1.47,6.19,7,5,by_document,18
89080,0:07.63,1.46,6.16,7,5,by_document,19
88968,0:07.64,1.41,6.22,7,5,by_document,20
89068,0:07.72,1.53,6.18,7,5,by_document,21
89060,0:07.82,1.46,6.35,7,5,by_document,22
88980,0:07.69,1.56,6.11,7,5,by_document,23
88948,0:07.76,1.64,6.1,7,5,by_document,24
89336,0:07.68,1.53,6.14,7,5,by_document,25
89200,0:07.85,1.52,6.31,7,5,by_document,26
89180,0:07.64,1.5,6.13,7,5,by_document,27
88932,0:07.65,1.5,6.14,7,5,by_document,28
89372,0:07.67,1.56,6.1,7,5,by_document,29
88908,0:07.91,1.57,6.33,7,5,by_document,30
88988,0:07.64,1.57,6.07,7,6,by_document,1
88860,0:07.67,1.34,6.33,7,6,by_document,2
89040,0:07.73,1.51,6.22,7,6,by_document,3
89024,0:07.74,1.37,6.36,7,6,by_document,4
89016,0:07.89,1.62,6.23,7,6,by_document,5
88960,0:07.72,1.6,6.11,7,6,by_document,6
88900,0:07.65,1.48,6.16,7,6,by_document,7
88852,0:07.86,1.42,6.43,7,6,by_document,8
89176,0:07.83,1.51,6.29,7,6,by_document,9
88908,0:07.70,1.56,6.13,7,6,by_document,10
89052,0:07.85,1.62,6.2,7,6,by_document,11
88828,0:07.78,1.66,6.07,7,6,by_document,12
89020,0:07.66,1.52,6.13,7,6,by_document,13
89056,0:07.77,1.44,6.32,7,6,by_document,14
88820,0:07.64,1.42,6.21,7,6,by_document,15
89032,0:07.66,1.44,6.21,7,6,by_document,16
89032,0:07.65,1.42,6.23,7,6,by_document,17
89312,0:07.77,1.56,6.2,7,6,by_document,18
89428,0:07.80,1.54,6.24,7,6,by_document,19
88908,0:07.73,1.39,6.33,7,6,by_document,20
88868,0:07.79,1.52,6.26,7,6,by_document,21
89356,0:07.66,1.42,6.22,7,6,by_document,22
89336,0:07.88,1.45,6.43,7,6,by_document,23
88940,0:07.63,1.51,6.11,7,6,by_document,24
89060,0:07.79,1.42,6.34,7,6,by_document,25
89028,0:07.63,1.45,6.17,7,6,by_document,26
89060,0:07.66,1.59,6.06,7,6,by_document,27
89012,0:07.76,1.36,6.36,7,6,by_document,28
88932,0:07.67,1.54,6.12,7,6,by_document,29
88936,0:07.66,1.46,6.19,7,6,by_document,30
89020,0:07.67,1.48,6.18,7,7,by_document,1
88980,0:07.71,1.53,6.16,7,7,by_document,2
89488,0:07.64,1.52,6.11,7,7,by_document,3
89340,0:07.65,1.56,6.08,7,7,by_document,4
89036,0:07.66,1.48,6.17,7,7,by_document,5
89004,0:07.86,1.54,6.26,7,7,by_document,6
89060,0:07.67,1.42,6.24,7,7,by_document,7
89008,0:07.81,1.42,6.38,7,7,by_document,8
88936,0:07.90,1.5,6.39,7,7,by_document,9
88920,0:07.66,1.44,6.18,7,7,by_document,10
88956,0:07.68,1.47,6.2,7,7,by_document,11
89404,0:07.63,1.45,6.17,7,7,by_document,12
88880,0:07.63,1.44,6.19,7,7,by_document,13
89052,0:07.84,1.58,6.26,7,7,by_document,14
89324,0:07.66,1.36,6.29,7,7,by_document,15
88920,0:07.85,1.52,6.32,7,7,by_document,16
88980,0:07.65,1.48,6.16,7,7,by_document,17
88888,0:07.72,1.59,6.11,7,7,by_document,18
89048,0:07.81,1.67,6.12,7,7,by_document,19
89428,0:07.78,1.39,6.38,7,7,by_document,20
88916,0:07.68,1.58,6.09,7,7,by_document,21
89488,0:07.67,1.52,6.14,7,7,by_document,22
88852,0:07.70,1.45,6.22,7,7,by_document,23
88940,0:07.68,1.33,6.34,7,7,by_document,24
88868,0:07.85,1.54,6.28,7,7,by_document,25
88932,0:07.60,1.52,6.07,7,7,by_document,26
88996,0:07.77,1.54,6.22,7,7,by_document,27
88928,0:07.60,1.44,6.14,7,7,by_document,28
89316,0:07.79,1.61,6.15,7,7,by_document,29
89136,0:07.69,1.61,6.07,7,7,by_document,30
89116,0:07.71,1.43,6.26,7,8,by_document,1
89476,0:07.79,1.54,6.22,7,8,by_document,2
89016,0:07.66,1.58,6.07,7,8,by_document,3
89336,0:07.84,1.52,6.3,7,8,by_document,4
89040,0:07.65,1.43,6.21,7,8,by_document,5
88932,0:07.65,1.33,6.31,7,8,by_document,6
88936,0:07.68,1.44,6.23,7,8,by_document,7
89376,0:07.85,1.56,6.27,7,8,by_document,8
89044,0:07.63,1.38,6.25,7,8,by_document,9
89380,0:07.64,1.49,6.15,7,8,by_document,10
89476,0:07.71,1.51,6.14,7,8,by_document,11
89464,0:07.70,1.47,6.22,7,8,by_document,12
88948,0:07.63,1.41,6.21,7,8,by_document,13
88964,0:07.63,1.61,6.02,7,8,by_document,14
89348,0:07.66,1.51,6.15,7,8,by_document,15
89384,0:07.65,1.38,6.26,7,8,by_document,16
89176,0:07.68,1.4,6.28,7,8,by_document,17
88752,0:07.90,1.53,6.36,7,8,by_document,18
89116,0:07.62,1.51,6.11,7,8,by_document,19
88948,0:07.85,1.5,6.33,7,8,by_document,20
89192,0:07.80,1.39,6.37,7,8,by_document,21
89084,0:07.80,1.45,6.34,7,8,by_document,22
88824,0:07.75,1.55,6.2,7,8,by_document,23
89088,0:07.75,1.44,6.3,7,8,by_document,24
89060,0:07.66,1.45,6.2,7,8,by_document,25
89008,0:07.70,1.51,6.16,7,8,by_document,26
89488,0:07.66,1.46,6.19,7,8,by_document,27
89280,0:07.78,1.47,6.27,7,8,by_document,28
89084,0:07.77,1.61,6.14,7,8,by_document,29
88956,0:07.76,1.52,6.21,7,8,by_document,30
89344,0:07.64,1.52,6.11,7,9,by_document,1
88836,0:07.75,1.48,6.26,7,9,by_document,2
89100,0:07.78,1.52,6.25,7,9,by_document,3
88832,0:07.79,1.64,6.12,7,9,by_document,4
89008,0:07.66,1.43,6.23,7,9,by_document,5
88944,0:07.72,1.48,6.21,7,9,by_document,6
88836,0:07.80,1.52,6.27,7,9,by_document,7
89048,0:07.78,1.33,6.44,7,9,by_document,8
88872,0:07.61,1.39,6.22,7,9,by_document,9
88804,0:07.67,1.42,6.24,7,9,by_document,10
88980,0:07.58,1.38,6.2,7,9,by_document,11
89324,0:07.78,1.52,6.25,7,9,by_document,12
89476,0:07.79,1.55,6.22,7,9,by_document,13
88828,0:07.72,1.45,6.27,7,9,by_document,14
89000,0:07.77,1.53,6.23,7,9,by_document,15
89180,0:07.78,1.35,6.39,7,9,by_document,16
89004,0:07.73,1.44,6.26,7,9,by_document,17
89344,0:07.62,1.41,6.2,7,9,by_document,18
88968,0:07.70,1.48,6.19,7,9,by_document,19
89352,0:07.58,1.33,6.24,7,9,by_document,20
89420,0:07.59,1.35,6.23,7,9,by_document,21
89324,0:07.70,1.45,6.22,7,9,by_document,22
89040,0:07.71,1.5,6.19,7,9,by_document,23
88964,0:07.63,1.48,6.14,7,9,by_document,24
89024,0:07.64,1.44,6.19,7,9,by_document,25
88820,0:07.61,1.46,6.14,7,9,by_document,26
88820,0:07.61,1.32,6.29,7,9,by_document,27
89056,0:07.65,1.44,6.18,7,9,by_document,28
88932,0:07.65,1.47,6.18,7,9,by_document,29
88836,0:07.65,1.43,6.2,7,9,by_document,30
89412,0:07.73,1.38,6.32,7,10,by_document,1
89108,0:07.93,1.51,6.4,7,10,by_document,2
89104,0:07.80,1.6,6.18,7,10,by_document,3
89508,0:07.66,1.35,6.3,7,10,by_document,4
89388,0:07.74,1.43,6.24,7,10,by_document,5
88916,0:07.68,1.53,6.14,7,10,by_document,6
89032,0:07.88,1.44,6.44,7,10,by_document,7
88828,0:07.63,1.5,6.12,7,10,by_document,8
89044,0:07.87,1.52,6.33,7,10,by_document,9
88920,0:07.65,1.52,6.13,7,10,by_document,10
89456,0:07.63,1.44,6.18,7,10,by_document,11
88984,0:07.64,1.42,6.21,7,10,by_document,12
89400,0:07.64,1.56,6.08,7,10,by_document,13
89028,0:07.64,1.51,6.13,7,10,by_document,14
88936,0:07.81,1.62,6.17,7,10,by_document,15
89368,0:07.65,1.46,6.19,7,10,by_document,16
88876,0:07.61,1.36,6.25,7,10,by_document,17
89056,0:07.62,1.52,6.08,7,10,by_document,18
89008,0:07.59,1.41,6.18,7,10,by_document,19
88972,0:07.63,1.45,6.18,7,10,by_document,20
89120,0:07.75,1.46,6.26,7,10,by_document,21
88844,0:07.66,1.38,6.26,7,10,by_document,22
89036,0:07.60,1.44,6.15,7,10,by_document,23
89308,0:07.60,1.48,6.12,7,10,by_document,24
88856,0:07.75,1.37,6.31,7,10,by_document,25
89472,0:07.61,1.46,6.14,7,10,by_document,26
89348,0:07.82,1.34,6.46,7,10,by_document,27
88828,0:07.63,1.34,6.28,7,10,by_document,28
89380,0:07.64,1.46,6.17,7,10,by_document,29
88940,0:07.65,1.5,6.14,7,10,by_document,30
89384,0:07.79,1.38,6.36,7,11,by_document,1
89400,0:07.85,1.5,6.34,7,11,by_document,2
89316,0:07.68,1.54,6.13,7,11,by_document,3
89412,0:07.78,1.45,6.32,7,11,by_document,4
89056,0:07.57,1.48,6.09,7,11,by_document,5
88956,0:07.63,1.42,6.2,7,11,by_document,6
89036,0:07.67,1.44,6.22,7,11,by_document,7
89372,0:07.62,1.44,6.18,7,11,by_document,8
89380,0:07.60,1.37,6.23,7,11,by_document,9
89356,0:07.63,1.36,6.26,7,11,by_document,10
88792,0:07.71,1.43,6.27,7,11,by_document,11
88840,0:07.76,1.48,6.26,7,11,by_document,12
89004,0:07.73,1.5,6.21,7,11,by_document,13
88868,0:07.68,1.61,6.07,7,11,by_document,14
88976,0:07.81,1.37,6.43,7,11,by_document,15
89420,0:07.73,1.54,6.18,7,11,by_document,16
88988,0:07.82,1.41,6.36,7,11,by_document,17
88980,0:07.80,1.49,6.3,7,11,by_document,18
88932,0:07.60,1.44,6.16,7,11,by_document,19
89124,0:07.61,1.44,6.16,7,11,by_document,20
88864,0:07.66,1.35,6.31,7,11,by_document,21
88948,0:07.78,1.34,6.43,7,11,by_document,22
88936,0:07.68,1.44,6.24,7,11,by_document,23
88816,0:07.89,1.55,6.32,7,11,by_document,24
88984,0:07.82,1.56,6.25,7,11,by_document,25
89088,0:07.61,1.38,6.23,7,11,by_document,26
89488,0:07.76,1.52,6.21,7,11,by_document,27
88840,0:07.76,1.54,6.21,7,11,by_document,28
89016,0:07.76,1.49,6.25,7,11,by_document,29
88956,0:07.66,1.5,6.16,7,11,by_document,30
88992,0:07.61,1.44,6.17,7,12,by_document,1
89008,0:07.61,1.5,6.11,7,12,by_document,2
89084,0:07.59,1.48,6.1,7,12,by_document,3
89320,0:07.75,1.55,6.17,7,12,by_document,4
89500,0:07.67,1.5,6.16,7,12,by_document,5
89460,0:07.73,1.5,6.22,7,12,by_document,6
89488,0:07.81,1.55,6.24,7,12,by_document,7
88888,0:07.70,1.49,6.2,7,12,by_document,8
89020,0:07.58,1.38,6.19,7,12,by_document,9
89028,0:07.79,1.44,6.3,7,12,by_document,10
89040,0:07.65,1.38,6.27,7,12,by_document,11
89268,0:07.65,1.48,6.16,7,12,by_document,12
89024,0:07.67,1.31,6.36,7,12,by_document,13
89396,0:07.68,1.56,6.11,7,12,by_document,14
89012,0:07.65,1.55,6.09,7,12,by_document,15
89036,0:07.82,1.5,6.29,7,12,by_document,16
88856,0:07.66,1.36,6.3,7,12,by_document,17
88952,0:07.63,1.39,6.23,7,12,by_document,18
89000,0:07.80,1.41,6.38,7,12,by_document,19
89004,0:08.01,1.55,6.44,7,12,by_document,20
88828,0:07.77,1.44,6.31,7,12,by_document,21
89416,0:07.73,1.54,6.17,7,12,by_document,22
89464,0:07.65,1.47,6.17,7,12,by_document,23
89116,0:07.62,1.48,6.14,7,12,by_document,24
88888,0:07.65,1.53,6.11,7,12,by_document,25
88940,0:07.66,1.43,6.22,7,12,by_document,26
89128,0:07.76,1.57,6.18,7,12,by_document,27
89340,0:07.64,1.36,6.26,7,12,by_document,28
88964,0:07.68,1.34,6.34,7,12,by_document,29
89356,0:07.70,1.54,6.15,7,12,by_document,30
89144,0:07.71,1.4,6.3,7,13,by_document,1
89284,0:07.69,1.46,6.21,7,13,by_document,2
88884,0:07.69,1.56,6.11,7,13,by_document,3
89508,0:07.64,1.5,6.12,7,13,by_document,4
89024,0:07.64,1.34,6.29,7,13,by_document,5
89156,0:07.65,1.44,6.21,7,13,by_document,6
89476,0:07.73,1.42,6.3,7,13,by_document,7
88956,0:07.69,1.43,6.25,7,13,by_document,8
88756,0:07.62,1.42,6.19,7,13,by_document,9
89436,0:07.75,1.47,6.28,7,13,by_document,10
89296,0:07.65,1.43,6.22,7,13,by_document,11
88972,0:07.69,1.44,6.24,7,13,by_document,12
88920,0:07.62,1.46,6.16,7,13,by_document,13
89392,0:07.64,1.51,6.12,7,13,by_document,14
89520,0:07.60,1.44,6.16,7,13,by_document,15
89012,0:07.57,1.37,6.2,7,13,by_document,16
88840,0:07.79,1.46,6.32,7,13,by_document,17
88968,0:07.75,1.46,6.25,7,13,by_document,18
89504,0:07.83,1.54,6.24,7,13,by_document,19
89056,0:07.76,1.53,6.19,7,13,by_document,20
89100,0:07.64,1.42,6.2,7,13,by_document,21
88932,0:07.66,1.5,6.16,7,13,by_document,22
89348,0:07.65,1.42,6.22,7,13,by_document,23
88968,0:07.65,1.46,6.18,7,13,by_document,24
88884,0:07.62,1.51,6.11,7,13,by_document,25
88920,0:07.75,1.44,6.25,7,13,by_document,26
88932,0:07.71,1.4,6.29,7,13,by_document,27
88812,0:07.78,1.45,6.28,7,13,by_document,28
88920,0:07.70,1.65,6.04,7,13,by_document,29
89116,0:07.75,1.63,6.1,7,13,by_document,30
89384,0:07.74,1.51,6.22,7,14,by_document,1
89032,0:07.71,1.37,6.31,7,14,by_document,2
88896,0:07.61,1.29,6.32,7,14,by_document,3
89004,0:07.89,1.46,6.42,7,14,by_document,4
88904,0:07.62,1.4,6.22,7,14,by_document,5
89044,0:07.69,1.59,6.1,7,14,by_document,6
89020,0:07.83,1.53,6.28,7,14,by_document,7
89052,0:07.72,1.45,6.23,7,14,by_document,8
89420,0:07.80,1.47,6.28,7,14,by_document,9
89276,0:07.63,1.36,6.26,7,14,by_document,10
89184,0:07.63,1.43,6.18,7,14,by_document,11
89328,0:07.65,1.57,6.04,7,14,by_document,12
89308,0:07.70,1.51,6.18,7,14,by_document,13
88924,0:07.66,1.44,6.22,7,14,by_document,14
89072,0:07.91,1.7,6.17,7,14,by_document,15
89016,0:07.66,1.49,6.16,7,14,by_document,16
89040,0:07.66,1.46,6.2,7,14,by_document,17
89264,0:07.65,1.51,6.14,7,14,by_document,18
89496,0:07.62,1.41,6.2,7,14,by_document,19
88936,0:07.66,1.5,6.16,7,14,by_document,20
89112,0:07.82,1.55,6.22,7,14,by_document,21
88980,0:07.86,1.52,6.32,7,14,by_document,22
89040,0:07.81,1.37,6.41,7,14,by_document,23
88756,0:07.67,1.34,6.32,7,14,by_document,24
88988,0:07.65,1.35,6.29,7,14,by_document,25
89060,0:07.84,1.49,6.32,7,14,by_document,26
89356,0:07.68,1.48,6.19,7,14,by_document,27
88996,0:07.84,1.5,6.32,7,14,by_document,28
89004,0:07.69,1.55,6.13,7,14,by_document,29
88936,0:07.69,1.37,6.31,7,14,by_document,30
89448,0:07.67,1.38,6.28,7,15,by_document,1
89032,0:07.65,1.53,6.1,7,15,by_document,2
89036,0:07.73,1.45,6.27,7,15,by_document,3
89020,0:07.82,1.64,6.16,7,15,by_document,4
88752,0:07.87,1.5,6.34,7,15,by_document,5
89180,0:07.72,1.44,6.28,7,15,by_document,6
88888,0:07.66,1.55,6.1,7,15,by_document,7
89080,0:07.94,1.46,6.46,7,15,by_document,8
88852,0:07.72,1.47,6.23,7,15,by_document,9
89460,0:07.66,1.5,6.16,7,15,by_document,10
88972,0:07.65,1.66,5.98,7,15,by_document,11
89000,0:07.81,1.52,6.27,7,15,by_document,12
89276,0:07.68,1.48,6.19,7,15,by_document,13
89004,0:07.83,1.54,6.23,7,15,by_document,14
88988,0:07.63,1.47,6.15,7,15,by_document,15
88964,0:07.83,1.58,6.23,7,15,by_document,16
88812,0:07.85,1.51,6.32,7,15,by_document,17
89012,0:07.66,1.54,6.12,7,15,by_document,18
89504,0:07.64,1.51,6.12,7,15,by_document,19
88992,0:07.81,1.58,6.21,7,15,by_document,20
89012,0:07.61,1.38,6.22,7,15,by_document,21
88908,0:07.81,1.46,6.33,7,15,by_document,22
89276,0:07.68,1.43,6.24,7,15,by_document,23
89472,0:07.64,1.44,6.2,7,15,by_document,24
88924,0:07.67,1.52,6.15,7,15,by_document,25
88804,0:07.66,1.51,6.14,7,15,by_document,26
88972,0:07.80,1.5,6.3,7,15,by_document,27
89096,0:07.63,1.47,6.15,7,15,by_document,28
88948,0:07.66,1.41,6.24,7,15,by_document,29
89316,0:07.67,1.41,6.26,7,15,by_document,30
84252,0:01.19,0.08,1.1,7,1,by_term,1
84216,0:01.22,0.06,1.16,7,1,by_term,2
84320,0:01.18,0.03,1.15,7,1,by_term,3
84440,0:01.19,0.03,1.14,7,1,by_term,4
84068,0:01.19,0.06,1.13,7,1,by_term,5
83808,0:01.20,0.04,1.15,7,1,by_term,6
84436,0:01.20,0.03,1.16,7,1,by_term,7
83972,0:01.19,0.02,1.16,7,1,by_term,8
83984,0:01.20,0.04,1.15,7,1,by_term,9
84300,0:01.19,0.04,1.15,7,1,by_term,10
84240,0:01.20,0.04,1.15,7,1,by_term,11
84012,0:01.18,0.05,1.11,7,1,by_term,12
83968,0:01.19,0.04,1.15,7,1,by_term,13
84024,0:01.18,0.05,1.12,7,1,by_term,14
83792,0:01.19,0.05,1.13,7,1,by_term,15
83832,0:01.23,0.04,1.18,7,1,by_term,16
83976,0:01.18,0.03,1.14,7,1,by_term,17
84424,0:01.19,0.05,1.14,7,1,by_term,18
84220,0:01.19,0.02,1.16,7,1,by_term,19
84028,0:01.20,0.04,1.16,7,1,by_term,20
83968,0:01.19,0.04,1.14,7,1,by_term,21
84000,0:01.21,0.04,1.14,7,1,by_term,22
83780,0:01.21,0.06,1.15,7,1,by_term,23
84016,0:01.18,0.04,1.13,7,1,by_term,24
84056,0:01.20,0.07,1.11,7,1,by_term,25
83940,0:01.19,0.06,1.12,7,1,by_term,26
84144,0:01.19,0.04,1.15,7,1,by_term,27
83996,0:01.18,0.03,1.14,7,1,by_term,28
84124,0:01.18,0.04,1.13,7,1,by_term,29
84388,0:01.21,0.04,1.16,7,1,by_term,30
83968,0:01.19,0.04,1.13,7,2,by_term,1
84248,0:01.19,0.05,1.13,7,2,by_term,2
83976,0:01.18,0.02,1.15,7,2,by_term,3
83760,0:01.19,0.05,1.14,7,2,by_term,4
84008,0:01.22,0.04,1.17,7,2,by_term,5
83976,0:01.20,0.05,1.14,7,2,by_term,6
83916,0:01.21,0.04,1.15,7,2,by_term,7
84012,0:01.20,0.06,1.14,7,2,by_term,8
84252,0:01.22,0.06,1.14,7,2,by_term,9
84280,0:01.20,0.06,1.13,7,2,by_term,10
84052,0:01.19,0.04,1.14,7,2,by_term,11
83788,0:01.21,0.06,1.14,7,2,by_term,12
84368,0:01.18,0.05,1.12,7,2,by_term,13
83992,0:01.19,0.04,1.14,7,2,by_term,14
84308,0:01.18,0.06,1.1,7,2,by_term,15
83920,0:01.21,0.03,1.17,7,2,by_term,16
83948,0:01.19,0.03,1.16,7,2,by_term,17
83992,0:01.19,0.07,1.12,7,2,by_term,18
83992,0:01.18,0.04,1.14,7,2,by_term,19
83992,0:01.23,0.04,1.17,7,2,by_term,20
83796,0:01.19,0.03,1.16,7,2,by_term,21
83820,0:01.19,0.05,1.14,7,2,by_term,22
84052,0:01.18,0.04,1.14,7,2,by_term,23
83912,0:01.20,0.05,1.14,7,2,by_term,24
83952,0:01.20,0.06,1.14,7,2,by_term,25
84076,0:01.20,0.04,1.14,7,2,by_term,26
84168,0:01.18,0.04,1.13,7,2,by_term,27
